POZO,DEPTH,Unidad,X,Y,CALI,Core_GrnDn,Core_Kmax,Core_Por,Core_k_vert,GR,GR_Core,KLogs2,KTim,PEF,PHID,PHIE,PHIE1,PHIN,ResD,ResM,ResS,RHOB,Ro,RT,SwA,Vshl,Vshl1,FZI
Tigana SW-10,10439.5,Paleosuelo Guadalupe,1153772.49,980829.57,8.9121,2.636,0,0.026,NaN,41.6132,27.19,21.5337,0.0482,1.9302,0.0662,0.0963,0.0638,0.2205,58.1441,48.4188,43.8808,2.5314,44.2723,58.1441,0.8201,0.4083,0.6082,0
Tigana SW-10,10440.5,Paleosuelo Guadalupe,1153772.49,980829.57,8.9474,2.64,0.067,0.09,NaN,41.2996,28.33,28.0152,5.9026,2.0432,0.0753,0.101,0.0668,0.2298,38.8647,33.9367,32.6115,2.5165,42.6458,38.8647,1,0.4091,0.6091,0.273933204
Tigana SW-10,10441.5,Paleosuelo Guadalupe,1153772.49,980829.57,9.061,2.64,0.001,0.036,NaN,42.6415,28.93,31.1532,8.2278,2.3105,0.0726,0.103,0.072,0.2101,48.1133,42.1242,38.091,2.521,48.4196,48.1133,1,0.3447,0.5422,0.140137037
Tigana SW-10,10442.5,Paleosuelo Guadalupe,1153772.49,980829.57,8.8514,2.639,0.013,0.063,NaN,38.9927,24.49,53.0784,15.43,2.0514,0.0901,0.1134,0.0793,0.2275,35.244,31.4764,28.1892,2.4923,44.6309,35.244,1,0.3443,0.5418,0.212143676
Tigana SW-10,10443.5,Paleosuelo Guadalupe,1153772.49,980829.57,9.0283,2.634,0.163,0.1,NaN,33.8053,19.62,75.572,26.4269,1.9044,0.099,0.1209,0.0876,0.2246,31.1425,27.5075,25.2604,2.4777,46.1574,31.1425,1,0.3031,0.4953,0.360799527
Tigana SW-10,10444.3,Paleosuelo Guadalupe,1153772.49,980829.57,9.1054,2.63,NaN,0.084,0.01189964,41.4917,23.83,63.7698,21.4173,1.8827,0.0935,0.1173,0.0847,0.2202,35.3911,32.0416,27.7146,2.4867,47.1581,35.3911,1,0.3067,0.4994,NaN
Tigana SW-10,10444.5,Paleosuelo Guadalupe,1153772.49,980829.57,9.116,2.635,0.036,0.063,NaN,41.0309,25.34,65.8208,22.0732,1.9381,0.0947,0.118,0.085,0.2221,36.5862,34.041,28.509,2.4847,46.6354,36.5862,1,0.3091,0.5023,0.353028417
Tigana SW-10,10445.5,Paleosuelo Guadalupe,1153772.49,980829.57,9.1525,2.631,0.044,0.088,NaN,40.6684,26.27,133.3514,63.0028,2.1197,0.1151,0.1341,0.1037,0.2176,31.3533,26.7716,26.4968,2.4512,49.2774,31.3533,1,0.2299,0.404,0.230105403
Tigana SW-10,10446.5,Paleosuelo Guadalupe,1153772.49,980829.57,9.1154,2.637,0.143,0.106,NaN,46.4385,29.29,33.1532,8.6951,2.2375,0.0749,0.1042,0.0724,0.2141,47.9349,45.0635,38.3201,2.5171,19.5506,47.9349,0.5348,0.3506,0.5486,0.307592957
Tigana SW-10,10447.5,Arena Guadalupe,1153772.49,980829.57,9.1124,2.612,0.059,0.007,NaN,59.7036,37.82,149.4185,71.1517,2.0431,0.119,0.1368,0.1054,0.2231,60.0495,50.5782,46.4692,2.4448,18.7748,60.0495,0.4838,0.2347,0.4103,12.93176615
Tigana SW-10,10448.5,Arena Guadalupe,1153772.49,980829.57,9.1222,2.642,39.6,0.162,NaN,32.2261,30.34,975.0947,1000.5458,1.8028,0.1879,0.1923,0.1801,0.2156,57.3446,50.4235,42.8351,2.3319,17.1659,57.3446,0.5332,0.0493,0.1093,2.539503045
Tigana SW-10,10449,Arena Guadalupe,1153772.49,980829.57,9.1108,2.629,169.639,0.193,NaN,27.1479,22.04,1554.4766,1800.3828,1.8374,0.2067,0.2092,0.2006,0.2247,63.0936,54.0305,45.3262,2.301,15.4084,63.0936,0.4855,0.031,0.0709,3.892512995
Tigana SW-10,10449.5,Arena Guadalupe,1153772.49,980829.57,9.0798,2.629,45.93,0.183,NaN,27.4475,15.88,1560.1793,1753.075,1.9664,0.206,0.2093,0.1969,0.232,66.804,58.7847,47.7047,2.3021,14.9216,66.804,0.4596,0.0458,0.1024,2.220870793
Tigana SW-10,10451,Arena Guadalupe,1153772.49,980829.57,9.1326,2.631,105.785,0.188,NaN,34.1472,12.57,1474.73,1659.1552,1.6875,0.2041,0.2072,0.1963,0.2272,65.1133,57.6337,47.7726,2.3053,15.3611,65.1133,0.4742,0.0404,0.0911,3.217073243
Tigana SW-10,10452,Arena Guadalupe,1153772.49,980829.57,9.052,2.633,0.945,0.104,NaN,38.8505,22.97,1159.6144,1093.8635,2.0023,0.1928,0.1984,0.1747,0.246,70.4077,61.472,50.5705,2.3238,14.5522,70.4077,0.4251,0.1024,0.2097,0.815461671
Tigana SW-10,10453,Arena Guadalupe,1153772.49,980829.57,9.0581,2.631,161.933,0.195,NaN,42.5661,25.21,1300.4598,1335.2498,1.7841,0.1978,0.2025,0.1844,0.2374,63.276,57.2715,47.7991,2.3156,14.9298,63.276,0.4654,0.073,0.1561,3.735435934
Tigana SW-10,10454,Arena Guadalupe,1153772.49,980829.57,9.0667,2.627,4.161,0.126,NaN,46.2993,NaN,528.5224,384.8487,2.2288,0.1625,0.1721,0.1434,0.2374,59.0298,53.5335,45.679,2.3735,16.3301,59.0298,0.4814,0.1542,0.2953,1.251653508
Tigana SW-10,10454.8,Arena Guadalupe,1153772.49,980829.57,9.0697,2.631,NaN,0.152,2.503044,44.535,28.17,487.5876,341.9831,1.8933,0.1596,0.1696,0.1399,0.2383,55.5252,50.0325,43.6707,2.3782,16.3466,55.5252,0.4965,0.1639,0.3102,NaN
Tigana SW-10,10455,Arena Guadalupe,1153772.49,980829.57,9.0389,2.632,38.011,0.172,NaN,41.3867,27.84,598.1906,445.2716,1.8958,0.1672,0.176,0.1466,0.2421,54.9726,50.1571,43.0414,2.3658,15.7869,54.9726,0.4937,0.1542,0.2953,2.247097736
Tigana SW-10,10456,Arena Guadalupe,1153772.49,980829.57,8.8833,2.635,4.253,0.134,NaN,36.0915,20.96,947.8063,831.7887,1.8109,0.1848,0.1913,0.1654,0.245,62.4163,54.8155,45.1699,2.337,14.9364,62.4163,0.456,0.1185,0.2375,1.143241639
Tigana SW-10,10457,Arena Guadalupe,1153772.49,980829.57,8.9762,2.631,50.623,0.182,NaN,29.434,16.72,1052.0573,971.9295,1.7458,0.1889,0.1949,0.1713,0.2428,58.5142,52.8273,42.0254,2.3302,14.9286,58.5142,0.4769,0.1039,0.2125,2.353692964
Tigana SW-10,10458,Arena Guadalupe,1153772.49,980829.57,9.0912,2.632,73.681,0.185,NaN,34.6553,NaN,1632.6179,1865.6715,1.7682,0.208,0.2111,0.1996,0.2318,66.3747,57.3931,45.0424,2.2988,14.8368,66.3747,0.461,0.0416,0.0936,2.760625021
Tigana SW-10,10458.8,Arena Guadalupe,1153772.49,980829.57,9.0121,2.627,24.202,0.166,NaN,47.9567,20.27,745.6611,603.2315,2.0504,0.1755,0.1831,0.1556,0.2428,61.5953,53.8615,42.0313,2.3523,15.4464,61.5953,0.4622,0.1354,0.2654,1.904843038
Tigana SW-10,10460,Arena Guadalupe,1153772.49,980829.57,9.0756,2.627,13.097,0.157,NaN,56.0568,29.17,464.1715,321.1072,1.8431,0.1578,0.1681,0.1384,0.2373,47.7042,43.4182,35.5352,2.3812,16.4893,47.7042,0.5451,0.166,0.3134,1.539904038
Tigana SW-10,10460.8,Arena Guadalupe,1153772.49,980829.57,9.0095,2.626,NaN,0.135,1.00111,62.6892,36.09,145.8479,59.6544,1.8699,0.1211,0.1362,0.0999,0.2425,42.2995,39.2043,33.4546,2.4414,16.767,42.2995,0.5576,0.2892,0.4788,NaN
Tigana SW-10,10461,Arena Guadalupe,1153772.49,980829.57,8.9816,2.633,0.913,0.113,NaN,67.647,37.37,107.1573,37.2155,1.9265,0.1133,0.1288,0.0914,0.2458,39.7613,37.1611,32.0152,2.4542,16.5277,39.7613,0.5665,0.3268,0.5224,0.700601385
Tigana SW-10,10462,Arena Guadalupe,1153772.49,980829.57,9.0619,2.628,21.918,0.171,NaN,40.0619,NaN,567.1017,391.7442,1.7821,0.1659,0.1743,0.1413,0.2512,58.6101,51.8943,44.6092,2.3679,15.1362,58.6101,0.4578,0.1814,0.3362,1.723417404
Tigana SW-10,10463,Arena Guadalupe,1153772.49,980829.57,9.1122,2.627,15.443,0.168,NaN,31.2682,22.57,1146.9889,1114.5546,1.7944,0.1925,0.198,0.1771,0.2392,91.8806,78.8697,62.335,2.3243,15.0346,91.8806,0.3761,0.0881,0.1841,1.490921877
Tigana SW-10,10463.8,Arena Guadalupe,1153772.49,980829.57,9.0991,2.621,NaN,0.172,15.09765218,33.0189,15.51,1045.2844,1008.103,2.0316,0.189,0.1947,0.175,0.2337,73.5857,61.7194,52.7974,2.3301,15.5929,73.5857,0.4347,0.0839,0.1766,NaN
Tigana SW-10,10464,Arena Guadalupe,1153772.49,980829.57,9.0994,2.628,24.863,0.176,NaN,32.4697,15.52,1092.1547,1068.5845,2.1041,0.1907,0.1962,0.177,0.2341,64.9221,55.1001,47.9719,2.3272,15.4863,64.9221,0.465,0.0809,0.171,1.747288518
Tigana SW-10,10465,Arena Guadalupe,1153772.49,980829.57,9.1156,2.629,1.329,0.121,NaN,29.8769,12.95,671.3626,570.28,1.9557,0.1717,0.1797,0.1576,0.2264,50.9675,45.3223,38.1861,2.3584,16.9569,50.9675,0.5486,0.1057,0.2156,0.755967209
Tigana SW-10,10466,Arena Guadalupe,1153772.49,980829.57,9.0837,2.629,3.099,0.141,NaN,50.9539,NaN,371.7617,276.7697,1.7529,0.1505,0.1614,0.1398,0.2104,42.7341,39.0529,33.1925,2.3931,19.5181,42.7341,0.6475,0.1176,0.236,0.896819269
Tigana SW-10,10466.8,Arena Guadalupe,1153772.49,980829.57,9.0152,2.635,NaN,0.05,0.0028547,44.7776,21.64,230.1314,137.1056,1.6583,0.1331,0.148,0.1206,0.2164,43.3278,40.0506,33.7236,2.4218,19.3342,43.3278,0.6238,0.1762,0.3286,NaN
Tigana SW-10,10467,Arena Guadalupe,1153772.49,980829.57,8.9815,2.632,0.418,0.094,NaN,41.0549,21.97,272.8326,167.4376,1.5565,0.1388,0.1526,0.1244,0.2223,45.67,42.1527,35.5155,2.4123,18.5094,45.67,0.5907,0.1765,0.329,0.638196189
Tigana SW-10,10468,Arena Guadalupe,1153772.49,980829.57,8.9955,2.629,5.48,0.146,NaN,40.1996,22.19,484.0592,353.0348,2.0117,0.1592,0.1693,0.1422,0.2312,45.8244,41.2491,34.7778,2.3789,16.9916,45.8244,0.572,0.1469,0.2838,1.125248686
Tigana SW-10,10469.2,Arena Guadalupe,1153772.49,980829.57,9.1161,2.628,2.885,0.136,NaN,68.976,31.84,195.9658,95.0289,2.078,0.1289,0.1437,0.1096,0.2368,42.1817,36.5803,34.7933,2.4285,17.2059,42.1817,0.578,0.2461,0.4252,0.918772392
Tigana SW-10,10469.8,Arena Guadalupe,1153772.49,980829.57,9.0577,2.63,0.091,0.057,NaN,74.4052,41.94,64.8455,18.4418,2.0721,0.0991,0.1176,0.0809,0.2416,45.3439,37.4712,39.2528,2.4775,16.9004,45.3439,0.5131,0.3629,0.5618,0.656371557
Tigana SW-10,10471,Arena Guadalupe,1153772.49,980829.57,9.1294,2.628,0.018,0.038,NaN,52.491,45.71,24.6881,0.0515,1.9312,0.0749,0.0987,0.0639,0.2359,43.3443,40.4558,37.4869,2.5172,17.1302,43.3443,0.5119,0.4358,0.6348,0.547098568
Tigana SW-10,10472,Arena Guadalupe,1153772.49,980829.57,8.9479,2.627,0.13,0.107,NaN,40.7706,26.09,39.7574,11.5421,1.7171,0.0793,0.1077,0.0763,0.2121,43.0995,42.6294,34.9248,2.5099,19.9232,43.0995,0.5912,0.3277,0.5234,0.288853156
Tigana SW-10,10472.8,Arena Guadalupe,1153772.49,980829.57,8.969,2.626,NaN,0.129,0.86629223,36.252,18.1,60.8654,23.6399,1.6908,0.0906,0.1163,0.0882,0.2001,50.7083,50.2989,39.5996,2.4915,21.9054,50.7083,0.5798,0.2513,0.4319,NaN
Tigana SW-10,10473,Arena Guadalupe,1153772.49,980829.57,8.9864,2.629,1.605,0.123,NaN,35.495,17.64,79.8328,35.4027,1.5873,0.099,0.1222,0.0955,0.1978,41.9094,39.9939,33.4402,2.4776,22.3688,41.9094,0.6761,0.2191,0.3894,0.808740315
Tigana SW-10,10474,Arena Guadalupe,1153772.49,980829.57,8.9868,2.632,2.717,0.121,NaN,34.5131,NaN,104.5272,44.9053,2.2414,0.1075,0.1283,0.0975,0.2165,44.1662,40.419,35.0875,2.4637,19.6488,44.1662,0.6007,0.2496,0.4297,1.080899428
Tigana SW-10,10475,Arena Guadalupe,1153772.49,980829.57,8.8738,2.635,0.059,0.088,NaN,34.6903,17.66,235.2278,145.0477,1.7917,0.134,0.1486,0.1226,0.2125,39.868,32.3163,29.3258,2.4203,19.7997,39.868,0.6673,0.1636,0.3096,0.266456601
Tigana SW-10,10476,Arena Guadalupe,1153772.49,980829.57,9.0793,2.631,0.054,0.082,NaN,34.6156,19.7,57.957,24.1532,2.0093,0.0896,0.1153,0.09,0.1891,39.7183,34.0967,29.6635,2.493,23.8165,39.7183,0.7242,0.2211,0.3921,0.285264961
Tigana SW-10,10477,Arena Guadalupe,1153772.49,980829.57,9.0662,2.63,2.585,0.131,NaN,30.0583,13.91,92.1769,40.2678,1.9077,0.1033,0.1254,0.0966,0.2074,37.7835,32.9759,26.1688,2.4706,20.8898,37.7835,0.6915,0.2347,0.4104,0.925279105
Tigana SW-10,10478,Arena Guadalupe,1153772.49,980829.57,8.894,2.631,0.477,0.125,NaN,29.5263,NaN,282.2016,181.5869,1.8963,0.1401,0.1536,0.1273,0.217,31.2484,27.7063,22.9378,2.4102,19.0814,31.2484,0.7553,0.1593,0.3031,0.429370172
Tigana SW-10,10478.8,Arena Guadalupe,1153772.49,980829.57,8.9662,2.629,NaN,0.107,0.0854008,36.7211,15.61,132.9028,68.376,1.8663,0.115,0.134,0.1071,0.2057,32.7889,30.3907,24.8616,2.4514,21.0796,32.7889,0.7683,0.1961,0.3575,NaN
Tigana SW-10,10479,Arena Guadalupe,1153772.49,980829.57,8.9839,2.633,0.225,0.111,NaN,37.0802,16.67,115.2701,56.9347,1.8645,0.1105,0.1306,0.1037,0.2034,31.142,29.0721,23.777,2.4588,21.4654,31.142,0.7997,0.2023,0.3663,0.358045484
Tigana SW-10,10480,Arena Guadalupe,1153772.49,980829.57,9.2066,2.629,0,0.011,NaN,36.1242,20.82,40.979,14.5726,2.1464,0.0789,0.1082,0.0816,0.1906,46.734,43.4014,38.4887,2.5106,23.2911,46.734,0.6313,0.2579,0.4403,0
Tigana SW-10,10481,Arena Guadalupe,1153772.49,980829.57,9.4224,2.628,2.893,0.12,NaN,31.7643,18.71,98.1503,50.9027,1.7678,0.1068,0.1268,0.1039,0.1881,52.1482,45.0866,48.3142,2.4649,24.0888,52.1482,0.627,0.1708,0.3206,1.130614805
Tigana SW-10,10482,Arena Guadalupe,1153772.49,980829.57,9.1513,2.64,5617.269,0.251,NaN,17.154,NaN,276.223,170.5794,1.631,0.1393,0.153,0.1248,0.2221,2358.3535,1514.3251,1179.429,2.4116,18.5207,2358.3535,0.092,0.1748,0.3265,14.0172718
Tigana SW-10,10483,Arena Guadalupe,1153772.49,980829.57,8.9606,2.633,1263.671,0.181,NaN,16.6738,4.13,3617.2524,5185.229,1.8417,0.2482,0.2438,0.2438,0.2393,3259.0068,2027.4128,1350.2589,2.2329,12.4404,3259.0068,0.092,0,0,11.87169409
Tigana SW-10,10484,Arena Guadalupe,1153772.49,980829.57,8.9966,2.632,6425.3848,0.215,NaN,15.2942,1.28,2269.8713,2945.7488,1.7931,0.2234,0.2241,0.2215,0.2284,16149.3281,6917.3101,2480.1167,2.2736,14.2792,16149.3281,0.092,0.0082,0.0197,19.81943117
Tigana SW-10,10485,Arena Guadalupe,1153772.49,980829.57,8.9134,2.633,7701.5059,0.224,NaN,16.1189,1.61,2719.5095,3705.3538,1.9791,0.2389,0.2315,0.2315,0.2239,9866.3203,4823.3071,2198.6189,2.2482,13.6748,9866.3203,0.092,0,0,20.17005898
Tigana SW-10,10486,Arena Guadalupe,1153772.49,980829.57,8.8993,2.628,6930.7202,0.233,NaN,12.7968,NaN,1369.7844,1549.1807,1.6647,0.2018,0.2045,0.1959,0.2201,3714.0444,2338.7588,1443.8594,2.3091,16.0239,3714.0444,0.092,0.0316,0.0723,17.82708411
Tigana SW-10,10487,Arena Guadalupe,1153772.49,980829.57,8.9699,2.631,4371.8369,0.227,NaN,17.489,2.46,2019.9088,2610.2542,1.48,0.2305,0.2194,0.2194,0.2076,20000,19267.166,2428.9441,2.2619,15.0923,20000,0.092,0,0,14.83892131
Tigana SW-10,10488,Arena Guadalupe,1153772.49,980829.57,9.1062,2.63,8273.6504,0.238,NaN,27.515,4.68,2217.1475,2913.0457,1.8727,0.2447,0.2231,0.2231,0.1992,1831.5558,1953.0991,598.6674,2.2387,14.6331,1831.5558,0.092,0,0,18.744237
Tigana SW-10,10489,Arena Guadalupe,1153772.49,980829.57,9.105,2.638,955.258,0.148,NaN,21.74,9.96,351.4805,306.0276,1.7297,0.1545,0.1598,0.1513,0.1779,1084.2375,740.2485,488.6284,2.3866,24.0323,1084.2375,0.1212,0.041,0.0922,14.52235375
Tigana SW-10,10489.3,Arena Guadalupe,1153772.49,980829.57,9.0817,2.631,NaN,0.145,48.68873,20.9035,9.88,362.4272,323.419,1.6611,0.1565,0.1607,0.1539,0.1749,5800.9023,2608.8843,840.6503,2.3834,24.4051,5800.9023,0.092,0.0317,0.0726,NaN
Tigana SW-10,10490,Arena Guadalupe,1153772.49,980829.57,8.9854,2.632,1504.755,0.215,NaN,20.938,NaN,997.1443,1112.7913,1.5469,0.1919,0.193,0.1902,0.1982,13911.498,7347.7798,1489.2683,2.3253,18.6117,13911.498,0.092,0.0105,0.0249,9.591234569
Tigana SW-10,10491,Arena Guadalupe,1153772.49,980829.57,8.9387,2.632,3415.9231,0.225,NaN,16.0607,4.79,2806.4116,3821.6709,1.8904,0.2326,0.2328,0.2318,0.2345,13397.541,18034.1523,2935.3315,2.2585,13.4516,13397.541,0.092,0.0031,0.0074,13.3263623
Tigana SW-10,10492,Arena Guadalupe,1153772.49,980829.57,8.9301,2.632,5625.4111,0.21,NaN,14.5318,2.28,2730.0679,3712.4419,1.6596,0.2316,0.2317,0.2312,0.2324,17443.1289,7232.5723,2629.5408,2.2602,13.6215,17443.1289,0.092,0.0013,0.0032,19.33325282
Tigana SW-10,10493,Arena Guadalupe,1153772.49,980829.57,9.012,2.635,4280.105,0.197,NaN,12.0443,0.72,1996.1046,2574.0559,1.6961,0.2192,0.2189,0.2189,0.2186,15291.9053,13832.6514,2922.3967,2.2805,15.1518,15291.9053,0.092,0,0,18.86570616
Tigana SW-10,10494,Arena Guadalupe,1153772.49,980829.57,8.9047,2.634,6278.2148,0.202,NaN,14.3226,NaN,1914.5928,2450.6899,1.8083,0.2255,0.2173,0.2173,0.2087,15705.6338,8244.251,2610.0542,2.2702,15.3628,15705.6338,0.092,0,0,21.86873039
Tigana SW-10,10495,Arena Guadalupe,1153772.49,980829.57,9.0512,2.641,6946.3018,0.189,NaN,16.8318,1.83,1130.0468,1316.9031,1.8159,0.2041,0.1975,0.1975,0.1906,4834.7651,2900.5938,1674.0201,2.3053,18.2983,4834.7651,0.092,0,0,25.8306075
Tigana SW-10,10496,Arena Guadalupe,1153772.49,980829.57,9.0928,2.636,6357.0718,0.204,NaN,16.9577,2.85,905.6663,1014.6503,1.8312,0.2034,0.1897,0.1897,0.1749,8929.752,3995.5591,2181.7327,2.3064,19.692,8929.752,0.092,0,0,21.62848118
Tigana SW-10,10496.8,Arena Guadalupe,1153772.49,980829.57,8.822,2.638,8372.372108,0.20897,2083.501892,17.5795,1.8,2392.5774,3186.4336,1.573,0.2342,0.2262,0.2262,0.218,8352.8564,3224.2036,1928.1947,2.256,14.2682,8352.8564,0.092,0,0,23.79145209
Tigana SW-10,10497,Arena Guadalupe,1153772.49,980829.57,8.7981,2.634,8372.3721,0.209,NaN,17.4135,2.12,2673.7419,3632.0068,1.543,0.2378,0.2308,0.2308,0.2236,9450.8018,3458.5352,2047.4242,2.25,13.752,9450.8018,0.092,0,0,23.7854276
Tigana SW-10,10498,Arena Guadalupe,1153772.49,980829.57,8.8199,2.631,4703.937,0.198,NaN,16.5792,NaN,2676.1064,3635.7908,1.9557,0.2375,0.2308,0.2308,0.224,3348.7488,1868.7582,1295.7928,2.2505,13.748,3348.7488,0.092,0,0,19.60365177
Tigana SW-10,10499,Arena Guadalupe,1153772.49,980829.57,8.645,2.631,3468.7339,0.207,NaN,16.6276,1.64,3064.2834,4264.7578,1.8613,0.2438,0.2366,0.2366,0.2291,632.0294,550.2251,427.3143,2.2401,13.144,632.0294,0.1442,0,0,15.5715846
Tigana SW-10,10500,Arena Guadalupe,1153772.49,980829.57,8.7322,2.637,11299.0244,0.218,NaN,19.1363,7.15,2339.6038,3103.491,1.9448,0.2319,0.2253,0.2253,0.2185,163.0864,161.9879,146.7157,2.2597,14.3745,163.0864,0.2969,0,0,25.64319495
Tigana SW-10,10500.9,Arena Guadalupe,1153772.49,980829.57,8.6537,2.635,0.006,0.045,NaN,24.2521,10.75,824.7905,812.358,1.8145,0.1815,0.1865,0.1736,0.2119,197.8329,193.8502,166.1605,2.3424,17.8678,197.8329,0.2764,0.0545,0.12,0.24332676
Tigana SW-10,10502,Arena Guadalupe,1153772.49,980829.57,8.501,2.632,3587.3159,0.216,NaN,25.3553,NaN,2167.6414,2579.0884,1.6511,0.2195,0.2222,0.2089,0.2458,390.1916,299.5866,234.0748,2.28,13.4314,390.1916,0.1679,0.0465,0.1036,14.68756817
Tigana SW-10,10502.8,Arena Guadalupe,1153772.49,980829.57,8.2824,2.63,NaN,0.232,1499.834998,19.5175,6.88,4838.5732,6823.9824,1.9107,0.256,0.257,0.2456,0.2754,528.1214,402.57,308.3841,2.2201,10.6407,528.1214,0.1313,0.0335,0.0763,NaN
Tigana SW-10,10503,Arena Guadalupe,1153772.49,980829.57,8.2662,2.639,2221.9189,0.232,NaN,20.1529,6.33,5336.1177,7767.748,2.0193,0.2609,0.2616,0.2523,0.2764,499.0612,383.9772,300.3283,2.2122,10.4345,499.0612,0.1363,0.0265,0.0613,10.17238977
Tigana SW-10,10504,Arena Guadalupe,1153772.49,980829.57,8.2508,2.636,1475.718,0.21,NaN,22.8348,5.75,6341.2368,10024.79,1.8368,0.2699,0.2699,0.2695,0.2705,467.9633,415.3229,318.4201,2.1974,10.309,467.9633,0.1481,0.001,0.0025,9.902149629
Tigana SW-10,10505,Arena Guadalupe,1153772.49,980829.57,8.6487,2.637,1241.736,0.198,NaN,21.6085,6.93,3328.2898,4591.3877,1.732,0.2395,0.2402,0.2362,0.2465,347.4016,347.9639,290.0743,2.2473,12.5067,347.4016,0.1855,0.0117,0.0278,10.07211944
Tigana SW-10,10506,Arena Guadalupe,1153772.49,980829.57,9.0044,2.669,4973.7461,0.236,NaN,19.5695,NaN,2409.3823,3212.814,1.8925,0.2352,0.2265,0.2265,0.2174,497.491,633.6625,284.8403,2.2542,14.2351,497.491,0.1692,0,0,14.75695687
Tigana SW-10,10507,Arena Guadalupe,1153772.49,980829.57,9.0072,2.64,654.57,0.158,NaN,21.9112,5.9,3158.0205,4416.9268,1.8353,0.2379,0.2379,0.2378,0.238,214.3422,127.3003,205.5325,2.2499,13.0079,214.3422,0.2463,0.0002,0.0005,10.77045766
Tigana SW-10,10508,Arena Guadalupe,1153772.49,980829.57,8.5795,2.637,1072.562,0.215,NaN,19.7835,3.87,2849.7373,3508.9597,2.0694,0.2313,0.2335,0.2176,0.2611,199.9612,200.801,147.4229,2.2607,12.1566,199.9612,0.2294,0.0533,0.1176,8.097534706
Tigana SW-10,10508.8,Arena Guadalupe,1153772.49,980829.57,8.5158,2.636,NaN,0.214,2835.735885,19.572,3.91,1831.3467,2146.2605,2.217,0.2128,0.2155,0.2044,0.2353,279.455,254.1927,189.8934,2.291,14.3726,279.455,0.2114,0.0393,0.0888,NaN
Tigana SW-10,10509,Arena Guadalupe,1153772.49,980829.57,8.4384,2.638,201.455,0.122,NaN,19.9279,4.88,1487.2535,1634.2513,2.0559,0.2038,0.2075,0.1937,0.2332,295.8688,304.0927,192.9982,2.3057,14.9441,295.8688,0.2036,0.0524,0.1157,9.182764432
Tigana SW-10,10510,Arena Guadalupe,1153772.49,980829.57,8.5127,2.679,106.883,0.13,NaN,26.1092,NaN,328.0085,269.3781,2.0972,0.1502,0.1578,0.1454,0.1848,50.3196,47.0743,43.0697,2.3937,23.1595,50.3196,0.661,0.0628,0.1365,6.025432003
Tigana SW-10,10511,Arena Guadalupe,1153772.49,980829.57,8.7203,2.634,80.947,0.136,NaN,26.969,14.65,306.4766,263.0216,1.7197,0.151,0.1559,0.1484,0.1718,30.2797,31.0326,27.7996,2.3924,25.4023,30.2797,0.9131,0.0362,0.0821,4.866709315
Tigana SW-10,10511.8,Arena Guadalupe,1153772.49,980829.57,8.8253,2.637,NaN,0.103,0.097342082,29.1736,14.14,424.9061,415.3116,1.8972,0.1653,0.1654,0.1652,0.1658,27.4539,25.2196,22.1538,2.369,25.2474,27.4539,0.9589,0.0009,0.0021,NaN
Tigana SW-10,10512,Arena Guadalupe,1153772.49,980829.57,8.8369,2.632,96.032,0.134,NaN,29.0441,13.91,404.0264,391.869,1.888,0.1638,0.1639,0.1638,0.164,28.9564,26.3841,22.8292,2.3713,25.7179,28.9564,0.9424,0.0003,0.0006,5.432482418
Tigana SW-10,10513,Arena Guadalupe,1153772.49,980829.57,8.6084,2.63,793.454,0.136,NaN,24.8048,12.76,284.1441,233.8507,1.8564,0.1472,0.1538,0.1439,0.1752,50.0712,44.901,35.9534,2.3986,25.0374,50.0712,0.6936,0.0498,0.1104,15.23687501
Tigana SW-10,10514,Arena Guadalupe,1153772.49,980829.57,8.2609,2.633,1382.473,0.16,NaN,21.0827,NaN,982.4138,1004.1392,2.0052,0.188,0.1925,0.1798,0.217,57.9808,42.5937,40.089,2.3317,17.0324,57.9808,0.5273,0.0517,0.1144,15.32347589
Tigana SW-10,10514.8,Arena Guadalupe,1153772.49,980829.57,8.5391,2.63,NaN,0.18,1981.471719,24.4651,7.4,929.3162,979.9012,1.846,0.1874,0.1906,0.1825,0.206,43.9677,34.3018,33.9388,2.3327,18.1136,43.9677,0.6343,0.0321,0.0733,NaN
Tigana SW-10,10515,Arena Guadalupe,1153772.49,980829.57,8.6309,2.632,2610.1001,0.171,NaN,24.8214,7.86,796.761,816.171,1.7767,0.1819,0.1853,0.1773,0.2009,42.4481,32.7857,33.4755,2.3417,18.9875,42.4481,0.6613,0.0328,0.0749,18.80695973
Tigana SW-10,10516,Arena Guadalupe,1153772.49,980829.57,9.0472,2.63,3294.48,0.156,NaN,25.9461,9.73,519.0853,520.7184,1.7986,0.1707,0.1715,0.1701,0.1742,47.4694,36.421,38.0291,2.36,23.3259,47.4694,0.6996,0.0057,0.0137,24.68758651
Tigana SW-10,10516.3,Arena Guadalupe,1153772.49,980829.57,9.0278,2.626,NaN,0.159,3125.957319,29.1697,9.45,689.0352,735.2893,1.9033,0.182,0.1805,0.1805,0.179,48.2543,36.3271,38.1336,2.3415,21.5608,48.2543,0.6684,0,0,NaN
Tigana SW-10,10517,Arena Guadalupe,1153772.49,980829.57,9.174,2.645,658.572,0.131,NaN,29.362,11.48,525.6176,509.6908,1.8456,0.169,0.1719,0.1664,0.1828,52.3163,39.3798,42.7834,2.3629,22.1747,52.3163,0.6445,0.0235,0.0545,14.76876269
